04-01	MR. SEUMAS FITZGERALD  : 	During the adjournment I took the opportunity to test my constituents, and to the best of my ability during that short time I felt the pulse of my constituents. I found the following: those individuals who, to my certain knowledge were always against us favoured the Treaty. It was to be expected of them. Those whom we brought with us in the present fight  supported the Treaty first because it was boomed in the Press as a great victory. Now they feel compelled to accept it as a mere compromise. The sympathisers and the workers themselves find themselves in a very curious position. They now, what they did not at the beginning of this Session, understand what the Treaty actually is. They realise that we have not won; that Lloyd George has won. They believe that no matter whether you call this, Government of Dáil Eireann, Government of the Republic, or call it the Government of the Saorstát that, for good and all, if we accept this treaty sovereign independence is gone. They feel, some of them, that they should accept the Treaty under duress, but if there is any possibility of uniting and practically unanimously rejecting this Treaty they would prefer that such would be done. Then there are those who bore the brunt of the fight during the past two or three years. They are—and I have ascertained their opinions —almost unanimously against this Treaty, war or no war. Now one argument that I had to meet that was a fairly serious argument from my point of view; the Press boomed it and the country swallowed it: it was the point of view expressed by Deputy Mellowes that we as a Dáil had, before we sent plenipotentiaries to London definitely made up our minds to agree to compromise. I do not wish to enter into details to controvert that statement. There is an official publication of the Dáil containing all the correspondence that passed between President de Valera acting in his capacity as President of the Republic and Lloyd George; and I defy any single individual to show me throughout the whole of that correspondence by letter and telegram where the interests of the Republic were compromised. Now, the question of the mandate gives a good many Deputies a serious trouble of mind. What is my mandate? The only mandate that I ever remember having received was a mandate to come here to this second Dáil, and to the best of my ability safeguard the interests of the Republic established on the twenty-first January, 1919.	0.109	0.099	-0.3266
04-01	MR. M. COLLINS: 	What about 1916?	0	0	0
04-01	MR. FITZGERALD: 	Now that mandate is clear enough. The individuals who asked me to accept that mandate have not asked me to change. I have in my pocket resolutions passed by Sinn Fein Executives in my own area, and the most important Councils in my own area—those resolutions have not found their way into the Press—reiterating confidence in the Dáil, and expressing at the same time confidence that their representatives will do what they think best in the interests of Ireland. That is my mandate. But even so I find that, without considering the individuals whom I have mentioned, that I have found out that I can also take from them a somewhat similar mandate. Support of the Treaty by those who support it in my constituency is based upon fear, and such a mandate cannot be a true mandate. I have found that the thing that is uppermost in the people's mind is peace rather than the Treaty. Everybody, including myself, is anxious for peace. The people are longing for peace. All are not for the Treaty. It is discussed and it is also cursed. Well, if I find that the people want peace rather than the Treaty, and if I believe that the rejection of this Treaty will give us an opportunity of establishing a real and lasting peace, I would be interpreting, to the best of my ability, the wishes of those individuals who long for peace by voting against the Treaty. The last Deputy who spoke seemed to imagine that England does not mean that this Treaty will be binding. Why are Treaties made at all otherwise? If treaties were not binding we could have war practically in every decade. England would not put certain words in this Treaty unless she honestly intended to see that they were carried through. We know that even upon certain points in the Treaty that she even threatened war. I would imagine that she meant what she said when she asked that this certain phrase or clause would be inserted in the Treaty—if she threatened war. The Treaty is no empty formula to her. She, and not us, has won on principle. The Deputy from Cork, Deputy Walsh, gives an instance of how the provisions of the Treaty could be circumvented, and he stated that Germany gained a few extra points out of the Treaty of Versailles. I maintain that, as regards  essential details, that certain points may be gained from treaties from time to time, but I maintain that on fundamentals treaties are essentially binding. They may alter in respect of questions about finances and particular clauses, but I do not believe that on such fundamentals as the questions of sovereignty or defence that England does not recognise that that Treaty is binding. The Deputy who spoke before me claimed that it was not irrevocable in so far as it was signed under duress. What was the duress under which the Treaty was signed? All the plenipotentiaries who signed were not there, and I hold that the duress to make that Treaty invalid should be personal and immediate duress. I do not believe that any of the plenipotentiaries were threatened with immediate death at that period, or that they were threatened with immediate torture. The duress was not immediate. If the matter was brought as a contentious matter before any International Court of Law I believe that, irrespective of England's strength, England would win. Now about the question of the alternative if this Treaty is not ratified. I give those who are supporting the Treaty, or a majority of them, credit, in so far as I believe them to be out for an ultimate Republic. Now I maintain that this Treaty is irrevocable, and to secure an ultimate Republic—the only way we could do it is to cast aside that Treaty, and that means a declaration of war upon England. It is a matter of choice therefore with me as to whether war will be immediate, or whether we must be prepared for war. Let the people understand both alternatives. The alternative on our side is immediate war, and the alternative on the other side, in so far as the Treaty does not satisfy the aspirations of those who signed it, is future war. Some of the speakers who support the Treaty do not believe that war will be necessary. They believe that we could gradually encroach upon this Treaty and that we could take ‘this thing and this thing and this thing,’ as I heard it expressed. I do not believe that that is at all possible. For instance, we will just conceive in our minds the principal people who will work the Irish Free State if it does happen to come into operation. They will be people, the majority of them—I do not mean those who are supporting the Treaty, but I mean those who will come into the Irish Free State Government from outside—whose purely material and sordid interests will hamper your movements in that direction every way they possibly can. The Deputy from Cork, Deputy Walsh, offered a parallel in South Africa. Does he designedly forget the efforts that South Africa made during the period of the great war in Europe to regain a Republic? She was faced with the bitter opposition of her own people, and she lasted but a few months. What will happen if in endeavouring to secure an ultimate Republic in the future, we try to take the Opportunity of England's temporary weakness at such a period and attempt by force of arms to re-establish a Republic? The chaos that you imagine will follow the rejection of this Treaty will be nothing to the chaos that will follow such a course if adopted at such a period. I maintain that our moral position is such at the present time that we can better face war now than we can in ten or twenty years' time. The people of Ireland imagine that it is only solely on the question of the ratification of this Treaty that the alternative of war has been spoken about. I think the members of the Dáil will readily admit that they themselves faced war when they directed the President to transmit the reply he did transmit to Lloyd George on the 24th August last. They will admit that there was a probable break when our President refused to take as granted the letter that he sent to Lloyd George at Gairloch on the 13th September as not having been handed to Lloyd George when the open threat of war was contained therein, and the Dáil accepted that and the country does not seem to have realised it. Even the second last telegraphic communication sent by our President to Lloyd George invited the alternative to open warfare at that time, and the warfare did not come although it took ten full days for the British Cabinet to make up their minds, from the 19th to the 29th September. They did open negotiations, and the result was that our plenipotentiaries went to London. Therefore those who imagine that the only alternative is war are not acting  fairly towards the country. If the Treaty is unanimously or otherwise rejected it is due to the President and his Cabinet to formulate a policy, and with that confidence in him that won so much for Ireland, I firmly believe that our confidence in him will not be misplaced at such a juncture. The last speaker said that one of my objections to the Treaty was that a British naval force would be in occupation of Cork Harbour, and that from my residence I would see it evening, night and morn. That was not my argument. My argument was that from my reading of the Treaty I can see the British naval force not there for five years, but there for ever. He pressed forward as an analogy the situation in Algiers. The situation is somewhat different. Algiers is, in a different sense, de facto dependent on France.	0.088	0.112	-0.9955
04-01	MR. GRIFFITH: 	Algeciras, which is part of Spain—not ‘Algiers’ which is the opposite side altogether.	0	0	0
04-01	MR. FITZGERALD: 	I don't know anything about that. I understood him to speak of Algiers. I maintain that certain countries are de facto dependent on other political bodies, but those other countries are better off than we will be under this Treaty in so far as those countries themselves are sovereign. Deputy Fitzgerald, I think, says he believes that Ireland will have sovereign independence under this Treaty. Sovereignty is to me the complete independence of a state from all other states, that the state derives its rights solely from itself and are native to itself; that they are not delegated to it by another state; they are not exercised by virtue of powers conferred on it by any other state or body, that legally and judicially the state is not subject to any other political body. The position that we find at the present time—the Government of the Irish Republic functions on rights derived from itself and native to itself—bespeaks the Government of the Irish Republic as a sovereign assembly. Under this Treaty the authority of the Irish Free State is delegated to it by the British Parliament as legally and judicially subject to the British Crown, and as such, I maintain it cannot be accepted that Ireland under the Treaty will be a sovereign independent nation. The only other thing that it can be is that it will be a subordinate nation of the British Empire. I have heard arguments brought forward here in regard to the sovereign independence of Canada and Australia. In so far as their authority is derived from Britain and is exercised under this superior jurisdiction of Britain I cannot accept it that Australia and Canada are sovereign nations. After the great war the Allies imposed obligations on Germany—and Austria as well—obligations which she could not resist, but Germany still remains sovereign. Legally and judicially its authority was its own and was derived from itself and was not delegated to it by the Allies. I would really prefer this Treaty to recognise the fundamental of Irish sovereignty and be prepared to sacrifice other considerations such as financial considerations, truce clauses, aye, and defence clauses, but only for a certain period. Persia, Afghanistan and others allow other nations to exercise certain powers which are their's alone by right, but they are still sovereign. The reason why I would prefer such is this, that the people at all times will agitate for material concessions. The people as we know them will not at all times agitate for the ideal. The people will be very slow indeed to agitate for the idea of sovereignty which we have now lost under this Treaty if we accept it, when war will be the only method of regaining it. I do not know of any nation on this earth that does not claim that sovereignty as a natural attribute of the state. Why do we not demand the same right? You call It the Irish Free State. Fundamentally it is not so. Now about the clauses of the Treaty. I will not debate them. The clauses containing the oath and the Governor-General, and the point about common citizenship are repulsive to every individual whom I have met in my constituency who has created the present situation or assisted to create it. It is, undoubtedly, causing them great anxiety. The Deputy from Cork, Deputy Walsh, said that if he thought the Treaty would bring disunity to Ireland he would vote against it. From his inference I gathered that he meant Ulster. Does he take into consideration a more grievous and a more disastrous disunity than the one he spoke of? I  speak of the disunity that is bound to come—the disruption of the national movement. Deputy O'Duffy said that if he were offered the alternative to war or chaos that he would prefer war. I believe national chaos is bound to come out of the acceptance of this Treaty unless some superhuman effort is made by somebody who has not yet come along to try and retrieve the position that we have lost. The Deputy also stated that the peaceful penetration of England is now at a standstill. I maintain that it is now and now only that the peaceful penetration of Britain is percolating through this country. He also mentioned about prisoners in Belfast awaiting execution. I am much in the same position myself. There are several individuals from my own constituency at the present time under sentence of death in Cork prison. At the same time I well remember that a communication was sent to the Press by the Brigade Commandant who at that time was responsible for the operation for which those men were adjudged guilty, that those men were perfectly innocent. From what I know of those men I do not believe that they would wish that their predicament should be allowed to trouble my conscience in this matter, and I firmly believe that they are quite prepared to stand by any decision the Dáil would make. But I know the attitude of one, personally. He has been sentenced to fifteen years and he is at present serving that sentence. He is well known to practically every Deputy in the Dáil, and when visited last Christmas by his sister it was natural that something should crop up about the Treaty. Now I maintain that there is very little difference between a man under sentence of execution and an individual who is condemned to fifteen years' penal servitude. Some, I think, prefer to be shot straight away, but this individual said that he wished it would he known that he would prefer to rot inside in jail for the fifteen years than accept this Treaty  . There is, at least, one opinion from an individual who has just as much to say as the individuals who are under sentence of execution. Now, I think it was the President who mentioned the point that if what is contained in this Treaty were contained in a further act that England thought fit to impose upon the country, that it is quite possible that we would seize upon the Act and work it to the best advantage. Deputy MacGarry sought to bring an unfair inference from what was contained in James Connolly's book admitting his acceptance of the Government act of '98. There is a difference in going forward and going backward. James Connolly, at that time, by seizing on that Act would be going a step forward. In taking that step he would not have signed any treaty bartering away the sovereign rights of the Irish people. In conclusion I wish to state that the men in my area who count will never accept this Treaty. There is nothing in the Treaty which binds England to remove the English Garrison out of this country. There is stated in a subsequent letter sent by Mr. Lloyd George to the Chairman of the Delegation, Mr. Arthur Griffith, that they will evacuate Southern Ireland. I wonder where they will go to? Then again,there is nothing in the Treaty that does not give England quite a legal right to bring her troops into Ireland whenever she deems so fit.	0.105	0.09	0.7939
04-01	MR. MILROY: 	Except the Irish Army.	0	0	0
04-01	MR. FITZGERALD: 	The men who count in my area, I say, will never accept this Treaty. They ask that we should be united and refuse to accept it, because it will bring Ireland no peace. I am of the one mind only, and I ask that this Treaty be unanimously or nearly so rejected. After that we will put our minds together and try and re-establish our own position and make one more try. Those men have asked me to bring forward this suggestion here, that we should not accept this, and that we and the whole nation should make one more serious effort to try and re-establish the position that we had before December 5th.	0.05	0.134	-0.8169
04-01	DR. R. HAYES: 	A Chinn Chomhairle, I have never at any time during the past three years, at any of the sessions, taken up very much of the time of this assembly, and now, at its last session, I certainly am not going to do so. In that respect at least I will try to be consistent. I am voting for the Treaty and I also am supporting  its adoption; and although I recognise that it confers a status on this country that it had never since the English invasion, at the same time I recognise that it does not give us everything that we wish for. To me, anyhow, it is a compromise, but surely there are times, there are occasions—critical occasions—in a nation's history when it is justifiable to compromise, especially when the object of the compromise is not an ignoble one. It is a necessary compromise to me, anyhow, but it certainly is a compromise without dishonour. Speaking of compromises, to me it seems that the signing of this Treaty was the final result, the culmination of a whole series of compromises, during the past four or five months—all necessary compromises. One of the very first acts in the negotiations was a compromise. Our army was not defeated, it had not surrendered, and yet the enemy capital was selected as the meeting place for the two delegations. As a political proposition in relation to an immediate settlement with England it seems to me that the Republic ceased to exist four or five months ago. I agree with Deputy Mellowes that the real Republic, the Republican ideal, still exists, and is still cherished in the hearts even of those people who support this Treaty. I think that it has been unfair and unjust the criticism that has been levelled at the Delegation over these negotiations. They were selected by this assembly and by the Cabinet of this assembly to make a bargain, not on the Republican basis, but on the basis of association with Britain's Commonwealth. They made that bargain and they have brought back the bargain, and I think, considering the governing circumstances, that it is a pretty good bargain. I am firmly convinced of one thing regarding this Treaty, and it is this: but for the oath contained in it, ninety-nine per cent. of this Dáil would accept it, as a compromise at least. I say that the oath is just as unpalatable to those who are voting for the Treaty as it is to those who are voting against it. Some Deputies referred to the clash of the oath, the incompatibility of the oath with the Fenian tradition. A night or two before the adjournment I happened to be reading the recollections of a Fenian leader, and I came across in it his opinion of the oaths to English monarchs. As a personal explanation I may say here that I wrote out that opinion and showed it to a friend out here in the lobby, and next day it appeared in leaded type in one of the Dublin newspapers, surrounded with a frame. I want to make it clear that I had nothing to do with getting it into the paper. The Fenian leader I refer to was John O'Leary. I think every member of this assembly will agree that John O'Leary, up to the day of his death was a consistent and unrepentant Fenian. I have here this opinion. It is not taken out of its context. ‘Let England cease to govern Ireland, and then I shall swear to be true to Ireland, and to the Queen or King of Ireland, even though the Queen or King also so happen to be Queen or King of England. It has never been with me, and never shall be, any question of forms of government, but simply freedom from foreign control.’ If I may say so, while reading the book memory carried back to me the first occasion in my life on which I saw the Fenian leader, John O'Leary, and the first occasion on which I saw the Chairman of the Delegation, Arthur Griffith; they were chatting together in a Dublin street. I think if John O'Leary were in this assembly he would see eye to eye with Arthur Griffith on this question. I do not intend to delay the House any longer. I shall finish up by saying this: If I were convinced this Treaty meant the final reconciliation of Ireland with England I would have very little hesitation in deciding upon which way my vote should go. But it is not the end  . The adoption of this Treaty will enable us, as the Chairman of the Delegation said in his opening address to rebuild here in this country the old Gaelic civilisation that went down at the Battle of Kinsale  . Its adoption will mean the revival and spread of Gaelic culture. It will mean the leavening into everybody's Irish life the old traditional and the old heroic memories. These things are not mentioned in the Treaty clauses, but they are implied there, and any one of them is just as important as, say, fiscal autonomy. Finally, a Chinn Chomhairle, I support this Treaty because it places in the hands of the Irish nation powerful weapons, material  weapons and spiritual weapons, that will enable it to achieve its full destiny.  .	0.107	0.044	0.995
04-01	MR. JOHN O'MAHONY: 	I, like other Deputies, have received several messages within the last few days from my constituents, and one of those I received was this: ‘I have no doubt but that eighty or ninety per cent. favour the ratification here, more especially after reading de Valera's substitute oath.’ Now, I have got friends in this assembly as dear to me as my own life, but I certainly must say I never read that oath in No. 2 Document.	0.188	0.071	0.9022
04-01	MR. MILROY: 	You know where it is.	0	0	0
04-01	MR. O'MAHONY: 	I wish now to be as brief as possible. Like most other Deputies I have, since the adjournment, received letters, telegrams, and resolutions from public bodies and individual voters in my constituency requesting, in some cases demanding, that I vote for ratification of this so-called Treaty. While I have every possible respect for the individual opinions of my correspondents, I wish to point out that they are, after all, only individual opinions. They are not the opinions of the people. I would say the same of Councils. They are not the people either. They are the elected representatives of the people just as we are here, but our Republican mandate, our national mandate, from the people, is much clearer and much stronger than the mandate given to any County Council, District Council or Board of Guardians. I may be asked what about the Comhairle Ceanntair of Sinn Fein which, by a majority, has called upon me to vote for the Foreign Minister's motion. I am well aware—none better—of the weight and importance of the Comhairle Ceanntair of Sinn Fein in my constituency. I know its members and their worth. During the last three years they have worked well and worked sincerely with me, and for me in the Republican cause. I have always consulted the Comhairle Ceanntair, and have always paid the greatest attention to its views where matters affecting my constituency were concerned, but even it is not the people of Fermanagh. The Comhairle Ceanntair—and I am deeply grateful for it—honoured me by selecting me as a Republican candidate, but it was the people that elected me as a Republican Deputy to Dáil Eireann; and I have yet to be convinced—resolutions, letters and telegrams like those I have already received will not convince me—that the people have turned down the Republic that seven short months ago they elected me to maintain and uphold. If the people of Fermanagh gave me a mandate to vote for this ‘fleshpots of Egypt’ alternative to renewed war that the British Government is seeking to force upon us, a mandate given in the same manner and carrying the same weight as that which they gave me last May, I admit that I would feel bound to consider it, I would feel bound to act upon it; I would feel bound at once to place my resignation in their hands, because I could not, even at their bidding, forswear my allegiance to the Irish Republic. But before I place my resignation in their hands I would, as within my right and in accordance with my duty, record my vote on the issue that is before us here and now. During the last week's organised campaign—to stampede or try to stampede the Dáil Deputies into approving of this Treaty in the British Government's ultimatum—we have heard a lot in speeches and Press letters about precedents for our obeying, like automatons, the alleged wishes of the people; and examples have been cited down to Abraham Lincoln. None of these examples is, in my opinion, analogous to the situation in which we find ourselves to-day. In all of them the questions at issue were questions at best of domestic politics; with us the issue at stake is the maintenance or surrender of our national independence. We can find a true analogy to our present position in our own time in the case of the Boers. In 1902 the British Government presented to the Boers the same ultimatum as it has now presented to us—take these terms or take a war of extermination. When the representatives of the Transvaal and of the Orange Free State met in combined session at Vereeniging to consider the terms it was found that, while one section of the Deputies were given a free hand, another section had a definite mandate from their constituents, and it was generally felt that such a mandate would prevent a free exercise of their  judgment by the Deputies who had received it. The difficulty was alluded to in his inaugural address by the President of the Transvaal Republic, and before the discussion opened, General Botha asked for a direction on the matter. Judge Hertzog, the legal representative of the Orange Free State, and an acknowledged authority on constitutional law, stated—I quote his exact words: ‘It is a principle in law that a Deputy is not to be regarded as a mere agent or mouth-piece of his constituents, but, on the contrary, when dealing with public affairs, as a man vested with full powers—with the right, whatever his brief may be, of acting to the best of his judgment.’ General Smuts, States-Procureur of the Transvaal, endorsed Judge Hertzog, and their decision was unanimously accepted. The Deputies with a specific mandate felt themselves as free to use their own judgment as the Deputies without one, and the decision at which they eventually arrived was at variance with the mandates that many of them had from their people. I am not now concerned with the character of either the mandates or the decision of the Boers. I cite their case simply to prove the principle that members of all parliaments are, in their acts and votes, free agents. I quote it to show, in spite of the campaign of intimidation being pursued by the pro-British Press in Ireland, that we Dáil Deputies here in Dublin, are as free agents as were the Boers at Vereeniging. In fact we are freer, because none of us has received from our constituents any mandate of any kind on the question that is before us.	0.121	0.039	0.9976
04-01	MR. MILROY: 	Question?	0	0	0
04-01	MR. O'MAHONY: 	I will answer you. If I leave this matter here some of our pro-British papers will probably be asking: ‘If all this is true, where do the people stand?’ I answer that the people stand——	0.115	0.035	0.4069
04-01	MR. MILROY: 	For the Treaty.	0	0	0
04-01	MR. O'MAHONY: 	Where they always stood and always will stand, as the moral source and fount of all national authority. The Boers recognised this. While declaring their Deputies to be free agents they also, in the words of the President of the Transvaal, declared that the surrender or otherwise of their independence was a question that must be left to the decision of their people. We declare the same. We recognise the people as sovereign, we admit that their will is supreme, we acknowledge them as the final court of appeal. But I wish to point out that this so-called Treaty question has not yet reached that final court of appeal. It is still before us—the Dáil—and it is for us, as free agents, to decide it to the best of our judgment. If the people are not satisfied with our decision then they can turn it down and turn us down too. But in the meantime, as free and unfettered members of the Parliament of the Irish Republic, we are privileged, nay, we are bound, by every principle of law, by every obligation of right, by every canon of duty, to speak and act and vote as we individually and conscientiously believe to be in keeping with our oath to the Republic. Now some reference was made during the course of the debate to the Republican form of Government as if that form of Government had ceased to exist or practically never existed. We all believe that the Minister of Finance was a man who spoke the truth according to his conscience, and spoke the words he meant to follow. In the beginning of 1921 he stated in an interview with an American journalist, when speaking of the Loan: ‘We raised 400,000. Of this sum we lost only 29, which was taken by British authorities from one of our collectors. The Government carrying on the Irish Republic to-day cannot talk of compromise.’ Now, the Treaty is objectionable to me for various reasons. I remember for many years realising that a wall was around Ireland, and the voice of Ireland choked. Now, the wall was pulled down by as great an Irishman as any who sits in this House to-day and that is the Minister for Foreign Affairs——	0.082	0.023	0.9744
04-01	MR. GRIFFITH: 	It won't do, John.	0	0	0
04-01	MR. O'MAHONY: 	I thank you Art,  .	0.556	0	0.3612
04-01	MR. GRIFFITH: 	John, you are the man that asked me to make peace at any price.	0.212	0	0.5423
04-01	MR O'MAHONY 	Yes, but not at the price of the Irish Republic.	0.171	0	0.2144
04-01	MR. GRIFFITH: 	It will not do, John.	0	0	0
04-01	MR. O'MAHONY: 	Whatever my friend Arthur Griffith says, we can have our little jokes  .	0.329	0	0.6003
04-01	MR. GRIFFITH: 	It is no joke.	0.344	0.344	0
04-01	MR. O'MAHONY: 	If that wall be built around Ireland, every submarine cable and all the messages sent out to the world are choked; and if England has her hand on the throat of the nation, how can you develop the foreign trade of the nation? Some of our friends on the other side who are voting for this so-called Treaty seem to have blinded themselves into the belief that they can be Free Staters and remain good Republicans as well. They may so blind themselves but they can not blind us, and they cannot blind the country or the world. No one knows better than the plenipotentiaries that as far as those who voluntarily accepted are concerned, this Georgian State is a final abandonment of the claim to independence; and those who support this Treaty will very soon find also that, on an issue of national principle like this there can be no such thing as running with the hare and hunting with the hounds  . The two oaths are too fiercely conflicting to admit of either reconciliation or approachment. Any attempts to compose them must fail now as it failed before.	0.106	0.16	-0.9553
04-01	MR. KEVIN O'HIGGINS: 	What two oaths?	0	0	0
04-01	MR. O'MAHONY: 	This oath and the oath to the Irish Republic. We had, as far as the oath is concerned, the same situation in the days of the New Departure. No matter who may talk about free Irish Constitutions there is no difference between this oath that is before us now and the Westminster oath then, except this: the Westminster oath was only a single-springed trap for unwary Irishmen, while this new one that the plenipotentiaries want us to accept secures us for ever with a treble spring. When the policy of the New Departure was proposed the Irish Republican Brotherhood, which Mr. P. S. O'Hegarty described a couple of weeks ago as the sheet anchor of Irish nationalism, promptly and absolutely turned it down. Thus foiled in Ireland, Davitt and his friends sought to win the support of the Clan-na-Gael; and the Supreme Council of the I.R.B. immediately sent the veteran, John O'Leary, to America to counteract their efforts. Addressing the Clan-na-Gael in New York, O'Leary denounced the proposal as immoral and impolitic. ‘There is,’ he said, ‘to be a pretence of loyalty but in reality treason all along the line. I do not believe in a policy of dust throwing and lying, but that is the policy of the New Departure. The Fenian Movement is purely a national movement. Though I were to stand absolutely alone I would resist this dishonest and unholy alliance. I believe in righteous means as well us righteous ends.’ What John O'Leary said of the New Departure Republicans in 1878 can, with even more force, be said of the self-deluded Free State Republicans in the Dáil to-day  . In spite of all this, Davitt, O'Connor Power, J. F. X. O'Brien, John O'Connor, and other members of the Fenian organisation persisted in their policy and took the Oath of Allegiance. When John O'Leary learned what they had done his only comment was: ‘I wish the British Sovereign joy of the British oaths of turncoats who have already taken and broken the Republican oath.’ Would not the unconquerable old Fenian leader, if he were here to day, use the same words? Would he not employ even stronger language of those Dáil Deputies who are tumbling over each other in their eagerness to break the Republican oath that they took in August last to take this Oath of Allegiance to the British monarch and thereby to help the British Government to enforce this, its latest Coercion Art in Ireland? Whatever the result of the vote on this question, we who are against the surrender of our national independence can face ourselves, face the people, and face the country with the consciousness that we have done our duty to the Republic that we swore to maintain and uphold.	0.084	0.072	0.2805
04-01	MR. GRIFFITH: 	Why not face Fermanagh, John?	0	0	0
04-01	MR. O'MAHONY: 	I will go, and I will tell you how I will come out of it. I consider, a Chinn Chomairle, you are not doing your duty  . Is it because there is a lasting friendship between the Foreign Minister and me that you allow these interruptions?  .	0.11	0.062	0.2732
04-01	MR. GRIFFITH: 	It is because you came to me three times and asked me to make peace at any price.	0.171	0	0.5423
04-01	MR. O'MAHONY: 	Do not lose your hair  . We may find ourselves in a minority as Pearse and his comrades were in a minority in Easter Week; but like them we will have the satisfaction of feeling that we have saved the soul and body of the nation from those who would wittingly or unwittingly kill it, for the purpose of bringing ease and comfort to the material body. We can face the future with hope, nay with confidence, because we have with us the two elements amongst our people with whom the national future lies. We have the women with us, and no cause that is backed by the national womanhood of the country can ever fail, just as no cause that lacks their support can end in anything but disaster and disgrace. We have the youth with us, too—the youth of the Irish Republican Army—human beings endowed by God with the power of deciding what was right and what was wrong; not mere goods and chattels to be carried off and used as their absolute property by our anticipated Free State majority. For opportunism, for supineness, for contemptibleness, the daily Press of Ireland is unique in the journalism of the world. However, the young men of the army I am proud to say, have proved themselves too straight, too true, too unselfish in their love and loyalty to the Republic to be decoyed from the path of honour, of righteousness and of duty, to be deceived into breaking their soldier oaths by such transparent political expediency on the part of a majority of their Headquarters Staff. We have the young men of the army with us, we have the womanhood of the nation with us, and with these two elements on its side the ultimate triumph of the Republic is assured; because, as Terence MacSwiney said: Those who walk in old ruts and live in trembling may bend the knee and sign their rights away; but one wronged man defrauded of his heritage can refuse to seal the compact, and with one how many, thank God, will be found to stand, for the spirit of our youth to-day is not for compromise. 	0.184	0.115	0.9803
04-01	MR. DAN MACCARTHY: 	I rise to support the Treaty. In what I have to say I hope not to hurt the feelings of anyone. I am not going to follow on the same lines as the last speaker. I have only this to say about that speaker: he has no right or authority to speak for the Irish Republican Brotherhood—to speak in this Dáil—and I doubt his authority to speak for the army either. He did not go to his constituents to find out what their views were; he knew their views already. It is all right to say the Press is stampeding the people; it is all right to compare the Press of 1916, but the comparison does not hold to-day. The old Boards who passed resolutions against the 1916 Rising have been wiped out. I hold in my hand here a pamphlet; it is issued by Sinn Fein, and it gives a list of the Republican Councils in Ireland: in Ulster there are forty-two Boards—sixteen Republican, ten Republican-Nationalist, and sixteen Unionists, in Leinster there are thirty-eight Boards and the thirty-eight are Republican; in Munster there are forty-seven Boards and the forty-seven are Republican; in Connacht there are twenty-seven Boards and the twenty-seven are Republican. Now, these are different Boards to the Boards that passed resolutions in 1916. You boasted of the fact that you had wiped out the old Nationalist crowd and a good deal of the Unionists and elected Republicans in their places. When these Republicans pass resolutions, Deputies like Professor Stockley and Deputy O'Mahony tell the Deputies to go to the devil, and that they would do what they liked in the Dáil.	0.081	0.033	0.8919
04-01	PROFESSOR STOCKLEY: 	When did I tell the Deputies to go to the devil?  	0	0.328	-0.6597
04-01	MR. MACCARTHY: 	I meant the electors.	0	0	0
04-01	PROFESSOR STOCKLEY: 	That the electors must go to the devil! When did I say that?	0	0.299	-0.69
04-01	MR. MACCARTHY: 	Not in so many words, but that is the meaning of what you said, anyhow.	0	0	0
04-01	MR. O'MAHONY: 	I say the mandate given to me was given to me by the people, and I stand by that mandate. The people are the last Court of Appeal.	0	0	0
04-01	MR. MACCARTHY: 	I object to these interruptions. I think nobody will deny the fact that I know something about elections  , and I regret to say I am responsible for having some of the members here to-day  . The 1918 election was not fought on the issue of an Irish Republic. It was fought for the principle and the right of self-determination. At that time we had a cartoon about the vacant chair at the Peace Conference to be filled by Count Plunkett. That is what the people voted on; not on what particular form of Government at all. It is only right to say that. Members have no right to say they were elected on the Republican issue and are not going to take the oath. They were nothing of the sort. I am not going to debate this point of the oath. As one of the Whips I have done my best to control the number of speakers and the length of speeches, but I failed. I am not going to go over the oath. We have lawyers on both sides who have made their cases. Some say they cannot take it, while others say it is all right. I am going to make up my mind like Michael Collins—as a plain Irishman. I see no allegiance in the oath. If there were I would not take it. Every speaker who claims to have English blood is opposed to this Treaty.	0.058	0.06	-0.3481
04-01	MR. LORCAN ROBBINS: 	Here is one who is not.	0	0	0
04-01	MR. MACCARTHY: 	They do not understand the people. They put me in mind of the City Councillor going up for election in the Dublin Corporation who went about for a drive in the slum area and wept tears about the conditions of the people in the slums. He knew nothing about it. We sprang from the working people. We know their lives in the slums. We know them better than these people and we know what they want. We have heard Deputies speaking about breaking an oath and what a dishonourable thing it is. Was it dishonourable for the Fenians to send a major into the British Army to corrupt British soldiers? Shame on men who speak like that! I am out to do work for Ireland, and I do not give a damn where a man comes from so long as we do good work for Ireland. Now, I stand for this Treaty, and one of the principal things I see in it is the control of education. Again I say I am a plain man; the education I got was not very much; it was a National School education. On the map we were taught that ‘all the places marked red are British possessions. Look at Ireland! A little spot in the Atlantic.’ We had there a singing chart to teach children to sing, in happy Christian days, about being a happy English child. If that education produced men and women who would go to the scaffold with a smile on their lips for Ireland, will Deputies tell me that the education they will get under their own Parliament, when they are more prosperous, will make them forget all about Ireland, and bow and bend the knee in front of a great Governor-General? Men who say that do not know Ireland. They do not know the people, and have no confidence in the people, and have no right to be members of this Dáil  . I thought it was always a motto of ours in Sinn Fein to try and unite all Ireland so as to bring freedom in this country and give fair play to everyone. It is a disgrace for a Deputy to get up and complain because the Chairman of the Plenipotentiaries offered fair play to the Southern Unionists. They are our countrymen. We want them with us in this fight as well as anyone.	0.12	0.055	0.9788
04-01	MR. ART O'CONNOR: 	I do not object to fair play.	0.287	0.235	0.1124
